-28.734	-28.156	-27.842	-27.299	-26.792	-26.353	-25.829	-25.531	-25.34	-24.894	-24.506	-23.86
-29.585	-28.948	-28.562	-27.907	-27.256	-26.669	-25.987	-25.66	-25.423	-24.908	-24.49	-23.855
-30.358	-29.678	-29.234	-28.567	-27.772	-27.053	-26.295	-25.909	-25.643	-25.077	-24.606	-23.933
-30.326	-29.785	-29.41	-28.77	-28.047	-27.332	-26.559	-26.152	-25.865	-25.265	-24.767	-24.045
-29.568	-29.228	-28.976	-28.494	-27.851	-27.238	-26.585	-26.191	-25.973	-25.355	-24.895	-24.166
-28.388	-28.237	-28.104	-27.768	-27.293	-26.882	-26.357	-26.075	-25.858	-25.35	-24.926	-24.252
-27.778	-27.544	-27.397	-27.063	-26.691	-26.401	-25.984	-25.761	-25.6	-25.178	-24.795	-24.197
-29.677	-28.871	-28.427	-27.79	-27.105	-26.546	-25.95	-25.661	-25.455	-25.041	-24.653	-24.089
-30.375	-29.756	-29.339	-28.673	-27.884	-27.169	-26.403	-26.02	-25.741	-25.19	-24.76	-24.11
-29.835	-29.31	-28.963	-28.399	-27.756	-27.166	-26.532	-26.182	-25.882	-25.354	-24.897	-24.222
-30.638	-29.921	-29.472	-28.769	-28.03	-27.383	-26.64	-26.276	-26.005	-25.459	-24.986	-24.317
-30.881	-30.241	-29.821	-29.126	-28.359	-27.655	-26.878	-26.484	-26.198	-25.597	-25.128	-24.407
-30.264	-29.887	-29.595	-29.041	-28.341	-27.739	-27.007	-26.627	-26.347	-25.76	-25.266	-24.538
-29.923	-29.375	-29.051	-28.534	-27.925	-27.446	-26.851	-26.517	-26.295	-25.759	-25.299	-24.597
-30.81	-30.185	-29.782	-29.131	-28.364	-27.708	-26.964	-26.596	-26.335	-25.775	-25.314	-24.621
-28.95	-28.919	-28.801	-28.451	-27.986	-27.536	-26.972	-26.652	-26.394	-25.865	-25.42	-24.715
-29.399	-28.846	-28.522	-28.01	-27.51	-27.104	-26.596	-26.325	-26.138	-25.714	-25.336	-24.698
-29.222	-28.899	-28.671	-28.192	-27.668	-27.236	-26.642	-26.383	-26.163	-25.652	-25.31	-24.702
-29.139	-28.763	-28.527	-28.054	-27.554	-27.159	-26.61	-26.296	-26.089	-25.649	-25.307	-24.699
-29.278	-28.824	-28.554	-28.052	-27.53	-27.107	-26.545	-26.288	-26.082	-25.642	-25.301	-24.692
-29.208	-28.904	-28.655	-28.19	-27.669	-27.225	-26.649	-26.365	-26.153	-25.663	-25.318	-24.709
-29.08	-28.672	-28.43	-27.947	-27.489	-27.059	-26.542	-26.294	-26.096	-25.652	-25.306	-24.697
-30.09	-29.44	-29.077	-28.449	-27.832	-27.299	-26.667	-26.361	-26.142	-25.681	-25.299	-24.693
-30.475	-29.927	-29.566	-28.931	-28.27	-27.666	-26.965	-26.608	-26.363	-25.834	-25.411	-24.785
-28.844	-28.816	-28.718	-28.377	-27.93	-27.533	-26.986	-26.693	-26.486	-25.961	-25.531	-24.905
-26.908	-27.071	-27.107	-27.018	-26.828	-26.749	-26.445	-26.28	-26.158	-25.813	-25.475	-24.919
-26.16	-26.245	-26.261	-26.176	-26.05	-26.05	-25.849	-25.755	-25.682	-25.445	-25.204	-24.759
-25.873	-25.825	-25.795	-25.672	-25.534	-25.559	-25.392	-25.319	-25.265	-25.099	-24.908	-24.555
-26.655	-26.467	-26.327	-26.034	-25.74	-25.58	-25.301	-25.138	-25.093	-24.86	-24.678	-24.352
-26.848	-26.615	-26.466	-26.143	-25.835	-25.629	-25.313	-25.126	-25.033	-24.796	-24.585	-24.246
-26.686	-26.564	-26.452	-26.193	-25.87	-25.67	-25.308	-25.136	-25.027	-24.795	-24.563	-24.157
-25.104	-25.299	-25.349	-25.312	-25.213	-25.222	-25.037	-24.941	-24.882	-24.663	-24.475	-24.122
-24.955	-24.948	-24.948	-24.841	-24.732	-24.754	-24.624	-24.569	-24.536	-24.396	-24.263	-23.979
-24.444	-24.549	-24.589	-24.537	-24.443	-24.51	-24.37	-24.315	-24.288	-24.155	-24.045	-23.8
-23.598	-23.787	-23.864	-23.916	-23.909	-24.066	-24.008	-23.999	-23.994	-23.915	-23.828	-23.625
-23.238	-23.405	-23.467	-23.502	-23.515	-23.685	-23.644	-23.653	-23.668	-23.624	-23.581	-23.423
-23.073	-23.116	-23.162	-23.163	-23.168	-23.354	-23.326	-23.357	-23.376	-23.358	-23.337	-23.218
-24.227	-23.993	-23.859	-23.611	-23.435	-23.408	-23.268	-23.221	-23.226	-23.166	-23.142	-23.026
-23.519	-23.67	-23.724	-23.641	-23.54	-23.518	-23.378	-23.327	-23.271	-23.144	-23.105	-22.909
-22.425	-22.697	-22.812	-22.898	-22.923	-23.111	-23.076	-23.073	-23.084	-23.033	-22.978	-22.845
-21.619	-21.877	-22.017	-22.138	-22.262	-22.569	-22.628	-22.688	-22.737	-22.753	-22.759	-22.668
-22.635	-22.52	-22.463	-22.361	-22.296	-22.437	-22.406	-22.411	-22.488	-22.475	-22.501	-22.461
-22.892	-22.885	-22.85	-22.719	-22.591	-22.611	-22.486	-22.446	-22.447	-22.378	-22.402	-22.321
-22.144	-22.294	-22.337	-22.347	-22.33	-22.465	-22.396	-22.391	-22.401	-22.341	-22.329	-22.232
-22.766	-22.655	-22.592	-22.447	-22.331	-22.379	-22.293	-22.265	-22.268	-22.219	-22.203	-22.145
-23.635	-23.392	-23.238	-22.951	-22.72	-22.626	-22.416	-22.332	-22.303	-22.206	-22.156	-22.046
-23.898	-23.692	-23.55	-23.276	-23.002	-22.866	-22.623	-22.502	-22.444	-22.301	-22.202	-22.042
-23.852	-23.718	-23.619	-23.373	-23.126	-22.981	-22.74	-22.617	-22.536	-22.379	-22.259	-22.052
-23.5	-23.477	-23.399	-23.227	-23.03	-22.956	-22.727	-22.641	-22.57	-22.432	-22.324	-22.124
-22.781	-22.809	-22.825	-22.727	-22.645	-22.68	-22.545	-22.497	-22.472	-22.352	-22.267	-22.084
-23.187	-23.084	-23.007	-22.828	-22.655	-22.608	-22.45	-22.4	-22.365	-22.264	-22.174	-22.023
-22.671	-22.728	-22.727	-22.627	-22.519	-22.545	-22.404	-22.323	-22.305	-22.194	-22.125	-21.957
-22.765	-22.722	-22.684	-22.545	-22.404	-22.415	-22.269	-22.229	-22.229	-22.114	-22.066	-21.903
-22.047	-22.186	-22.249	-22.217	-22.17	-22.261	-22.155	-22.125	-22.114	-22.034	-21.975	-21.838
-21.522	-21.694	-21.758	-21.781	-21.793	-21.937	-21.902	-21.899	-21.917	-21.881	-21.853	-21.749
-21.31	-21.431	-21.468	-21.486	-21.5	-21.669	-21.664	-21.671	-21.713	-21.701	-21.702	-21.631
-20.867	-21.055	-21.146	-21.186	-21.242	-21.444	-21.436	-21.475	-21.512	-21.522	-21.539	-21.496
-20.628	-20.776	-20.846	-20.888	-20.947	-21.178	-21.194	-21.251	-21.312	-21.333	-21.376	-21.356
-19.864	-20.224	-20.365	-20.519	-20.637	-20.927	-20.985	-21.043	-21.107	-21.154	-21.207	-21.208
-18.351	-18.851	-19.121	-19.451	-19.768	-20.273	-20.494	-20.634	-20.757	-20.884	-20.987	-21.044
-18.457	-18.777	-18.939	-19.161	-19.408	-19.857	-20.063	-20.211	-20.355	-20.521	-20.681	-20.797
-18.446	-18.72	-18.857	-19.034	-19.244	-19.646	-19.822	-19.962	-20.092	-20.255	-20.42	-20.563
-18.787	-18.948	-19.026	-19.11	-19.248	-19.569	-19.696	-19.811	-19.904	-20.066	-20.221	-20.367
-18.933	-19.092	-19.152	-19.213	-19.304	-19.575	-19.655	-19.731	-19.823	-19.944	-20.08	-20.213
-18.74	-18.965	-19.062	-19.159	-19.26	-19.532	-19.61	-19.675	-19.754	-19.868	-19.991	-20.112
-17.283	-17.814	-18.068	-18.368	-18.662	-19.119	-19.316	-19.46	-19.583	-19.723	-19.867	-19.985
-16.385	-16.944	-17.221	-17.599	-17.981	-18.557	-18.852	-19.04	-19.208	-19.43	-19.627	-19.806
-16.053	-16.519	-16.761	-17.117	-17.488	-18.099	-18.416	-18.636	-18.825	-19.088	-19.337	-19.576
-16.201	-16.566	-16.762	-17.028	-17.344	-17.871	-18.154	-18.351	-18.531	-18.797	-19.046	-19.325
-16.714	-16.927	-17.036	-17.189	-17.409	-17.834	-18.049	-18.196	-18.354	-18.604	-18.839	-19.107
-16.47	-16.814	-16.982	-17.186	-17.403	-17.805	-17.994	-18.163	-18.293	-18.489	-18.705	-18.957
-16.887	-17.063	-17.133	-17.256	-17.416	-17.768	-17.925	-18.042	-18.187	-18.377	-18.582	-18.823
-16.626	-16.93	-17.077	-17.231	-17.422	-17.759	-17.919	-18.031	-18.14	-18.307	-18.497	-18.705
-16.137	-16.5	-16.677	-16.886	-17.12	-17.543	-17.74	-17.884	-18.015	-18.203	-18.394	-18.612
-16.614	-16.783	-16.871	-16.979	-17.125	-17.476	-17.621	-17.753	-17.893	-18.064	-18.256	-18.479
-15.985	-16.357	-16.542	-16.735	-16.97	-17.361	-17.535	-17.67	-17.798	-17.966	-18.158	-18.372
-15.771	-16.1	-16.259	-16.462	-16.72	-17.128	-17.339	-17.487	-17.624	-17.826	-18.025	-18.258
-15.896	-16.152	-16.285	-16.449	-16.66	-17.028	-17.224	-17.345	-17.488	-17.679	-17.886	-18.126
-15.591	-15.967	-16.138	-16.332	-16.545	-16.956	-17.122	-17.256	-17.389	-17.576	-17.783	-18
-14.187	-14.874	-15.193	-15.591	-15.987	-16.547	-16.837	-17.023	-17.183	-17.415	-17.637	-17.884
-13.375	-14.025	-14.339	-14.782	-15.265	-15.945	-16.334	-16.585	-16.797	-17.112	-17.395	-17.706
-12.931	-13.559	-13.877	-14.319	-14.806	-15.505	-15.914	-16.186	-16.417	-16.766	-17.091	-17.453
-13.13	-13.58	-13.805	-14.173	-14.59	-15.243	-15.627	-15.883	-16.112	-16.47	-16.815	-17.21
-13.07	-13.576	-13.818	-14.171	-14.553	-15.132	-15.482	-15.723	-15.928	-16.268	-16.587	-16.988
-12.814	-13.332	-13.587	-13.945	-14.352	-14.942	-15.306	-15.545	-15.755	-16.084	-16.41	-16.804
-12.98	-13.395	-13.611	-13.909	-14.275	-14.836	-15.169	-15.389	-15.593	-15.921	-16.24	-16.632
-13.161	-13.542	-13.718	-13.983	-14.293	-14.792	-15.085	-15.283	-15.479	-15.784	-16.096	-16.476
-13.143	-13.53	-13.715	-13.97	-14.275	-14.755	-15.031	-15.219	-15.41	-15.7	-15.981	-16.352
-12.299	-12.947	-13.232	-13.613	-14.006	-14.569	-14.895	-15.1	-15.285	-15.584	-15.875	-16.241
-11.37	-12.092	-12.436	-12.909	-13.416	-14.104	-14.532	-14.8	-15.028	-15.375	-15.703	-16.095
-10.106	-10.986	-11.448	-12.087	-12.727	-13.55	-14.062	-14.387	-14.655	-15.066	-15.442	-15.888
-7.703	-8.86	-9.521	-10.456	-11.4	-12.543	-13.272	-13.723	-14.064	-14.608	-15.072	-15.614
-5.779	-7.069	-7.803	-8.894	-10.001	-11.372	-12.274	-12.823	-13.258	-13.952	-14.528	-15.204
-3.97	-5.606	-6.355	-7.545	-8.773	-10.279	-11.288	-11.924	-12.413	-13.216	-13.9	-14.697
-1.687	-3.403	-4.204	-5.577	-7.051	-8.846	-10.093	-10.845	-11.43	-12.387	-13.183	-14.124
-0.444	-1.951	-2.724	-4.073	-5.554	-7.391	-8.725	-9.575	-10.231	-11.345	-12.284	-13.42
-0.386	-1.672	-2.336	-3.526	-4.885	-6.615	-7.885	-8.7	-9.36	-10.487	-11.469	-12.702
-0.239	-0.843	-1.046	-1.538	-2.557	-4.645	-6.638	-7.769	-8.5	-9.703	-10.734	-12.025
1.708	-0.694	-1.139	-2.276	-3.634	-5.142	-6.432	-7.31	-7.978	-9.121	-10.127	-11.431
4.438	-0.35	-1.146	-2.206	-3.404	-4.83	-6.046	-6.884	-7.525	-8.635	-9.629	-10.928
2.269	-0.065	-0.741	-1.773	-2.952	-4.359	-5.567	-6.402	-7.041	-8.15	-9.149	-10.45
2.728	-0.018	-0.629	-1.584	-2.702	-4.038	-5.191	-5.997	-6.618	-7.706	-8.693	-10.011
4.283	0.338	-0.492	-1.437	-2.507	-3.784	-4.899	-5.667	-6.27	-7.335	-8.298	-9.597
4.855	1.003	-0.235	-1.217	-2.274	-3.521	-4.61	-5.363	-5.953	-6.991	-7.946	-9.229
6.815	2.345	0.191	-0.953	-2.011	-3.245	-4.318	-5.06	-5.64	-6.671	-7.613	-8.885
5.117	2.388	0.542	-0.63	-1.674	-2.911	-3.99	-4.736	-5.32	-6.347	-7.285	-8.559
2.388	1.145	0.342	-0.437	-1.393	-2.59	-3.657	-4.398	-4.976	-6.009	-6.954	-8.224
2.625	1.072	0.32	-0.444	-1.321	-2.44	-3.445	-4.148	-4.708	-5.709	-6.641	-7.908
4.932	2.418	0.904	-0.38	-1.25	-2.319	-3.288	-3.965	-4.507	-5.474	-6.38	-7.626
5.988	2.976	1.392	-0.235	-1.076	-2.148	-3.103	-3.773	-4.31	-5.259	-6.146	-7.369
6.671	3.792	2.138	-0.06	-0.786	-1.863	-2.84	-3.524	-4.064	-5.021	-5.909	-7.126
6.634	4.318	2.848	0.108	-0.41	-1.462	-2.479	-3.19	-3.75	-4.739	-5.64	-6.871
10.814	6.821	4.863	0.646	-0.151	-1.019	-2.046	-2.786	-3.375	-4.396	-5.328	-6.587
7.396	5.48	4.419	1.363	-0.032	-0.442	-1.445	-2.235	-2.864	-3.975	-4.953	-6.265
5.843	4.199	3.42	1.623	-0.016	-0.224	-1.079	-1.825	-2.442	-3.549	-4.554	-5.904
8.61	5.936	4.664	2.467	0.087	-0.159	-0.924	-1.616	-2.2	-3.266	-4.244	-5.584
3.514	3.149	2.878	1.977	0.261	-0.069	-0.709	-1.391	-1.976	-3.027	-3.995	-5.321
3.546	2.377	1.965	1.235	0.245	-0.071	-0.662	-1.271	-1.825	-2.826	-3.773	-5.073
6.526	3.725	2.852	1.62	0.423	-0.082	-0.658	-1.243	-1.761	-2.713	-3.619	-4.879
10	6.805	5.374	3.203	1.204	-0.032	-0.603	-1.18	-1.69	-2.619	-3.496	-4.725
11.906	8.373	6.748	4.236	2.141	0.14	-0.467	-1.054	-1.573	-2.501	-3.368	-4.572
11.933	9.002	7.511	5.106	3.172	1.003	-0.181	-0.764	-1.316	-2.295	-3.187	-4.41
10.958	8.516	7.284	5.196	3.508	1.77	0.262	-0.501	-1.055	-2.049	-2.961	-4.203
9.557	7.601	6.609	4.853	3.388	1.868	0.544	-0.349	-0.887	-1.861	-2.759	-4
4.559	4.253	4.039	3.347	2.493	1.483	0.523	-0.273	-0.785	-1.724	-2.602	-3.821
8.004	5.351	4.347	2.923	1.955	1.069	0.355	-0.262	-0.739	-1.635	-2.483	-3.674
6.162	5.067	4.47	3.395	2.442	1.428	0.526	-0.231	-0.708	-1.574	-2.399	-3.553
5.329	4.375	3.89	2.971	2.134	1.259	0.479	-0.195	-0.667	-1.512	-2.316	-3.452
3.599	2.941	2.672	2.122	1.549	0.926	0.345	-0.194	-0.661	-1.467	-2.254	-3.357
4.922	3.31	2.81	2.026	1.388	0.78	0.262	-0.228	-0.661	-1.45	-2.2	-3.277
4.641	3.5	3.075	2.308	1.625	0.93	0.32	-0.231	-0.661	-1.415	-2.163	-3.212
5.028	3.459	2.914	2.092	1.444	0.815	0.265	-0.231	-0.643	-1.39	-2.12	-3.147
6.761	4.593	3.887	2.748	1.884	1.046	0.356	-0.228	-0.621	-1.375	-2.083	-3.094
7.124	4.818	4.155	3.062	2.149	1.24	0.453	-0.192	-0.608	-1.338	-2.042	-3.035
7.692	5.243	4.507	3.313	2.341	1.369	0.536	-0.189	-0.582	-1.304	-2.001	-2.979
6.571	4.803	4.253	3.262	2.361	1.425	0.605	-0.153	-0.553	-1.269	-1.955	-2.924
6.088	4.442	3.855	2.902	2.1	1.282	0.563	-0.142	-0.535	-1.231	-1.909	-2.862
7.993	5.645	4.717	3.348	2.347	1.406	0.627	-0.115	-0.504	-1.205	-1.867	-2.81
10.534	7.536	6.295	4.453	3.133	1.901	0.905	-0.086	-0.484	-1.168	-1.828	-2.759
7.341	6.044	5.545	4.435	3.35	2.177	1.151	-0.006	-0.438	-1.122	-1.777	-2.704
9.645	6.512	5.455	3.922	2.829	1.817	0.983	0.049	-0.392	-1.077	-1.729	-2.643
8.238	6.569	5.883	4.596	3.471	2.319	1.326	0.169	-0.358	-1.032	-1.679	-2.589
10.064	6.915	5.885	4.35	3.216	2.145	1.261	0.247	-0.314	-0.987	-1.631	-2.525
7.659	6.363	5.783	4.635	3.579	2.49	1.529	0.403	-0.275	-0.944	-1.577	-2.472
11.32	7.987	6.65	4.771	3.493	2.362	1.456	0.454	-0.232	-0.898	-1.533	-2.42
8.289	7.542	7.006	5.738	4.497	3.192	2.057	0.769	-0.179	-0.85	-1.485	-2.358
5.986	4.956	4.698	4.033	3.276	2.436	1.634	0.696	-0.121	-0.798	-1.428	-2.304
5.94	4.46	3.97	3.19	2.519	1.846	1.236	0.547	-0.107	-0.755	-1.376	-2.244
7.287	5.132	4.463	3.435	2.625	1.874	1.236	0.554	-0.076	-0.734	-1.339	-2.194
6.354	5.369	4.868	3.926	3.084	2.244	1.498	0.699	-0.048	-0.699	-1.304	-2.155
6.676	5.319	4.73	3.727	2.9	2.113	1.421	0.684	-0.029	-0.681	-1.271	-2.112
4.87	4.362	4.157	3.537	2.857	2.137	1.459	0.723	0.001	-0.66	-1.245	-2.072
3.076	2.683	2.621	2.368	1.982	1.535	1.073	0.548	0.009	-0.622	-1.218	-2.036
2.716	2.202	2.071	1.783	1.441	1.091	0.744	0.366	-0.026	-0.621	-1.185	-2.002
3.742	2.792	2.346	1.76	1.323	0.952	0.621	0.288	-0.059	-0.621	-1.185	-1.971
7.435	5.039	4.11	2.859	2.039	1.376	0.862	0.396	-0.045	-0.621	-1.185	-1.96
7.98	6.195	5.37	4.105	3.143	2.24	1.482	0.726	0.013	-0.616	-1.148	-1.922
7.813	6.543	5.876	4.668	3.658	2.676	1.821	0.935	0.096	-0.581	-1.143	-1.908
8.437	6.692	5.888	4.606	3.604	2.661	1.837	0.979	0.159	-0.565	-1.105	-1.877
8.375	7.105	6.41	5.122	4.036	2.982	2.07	1.139	0.258	-0.537	-1.078	-1.84
3.986	3.928	3.936	3.643	3.131	2.488	1.81	1.053	0.289	-0.503	-1.048	-1.809
4.561	3.654	3.291	2.705	2.183	1.682	1.201	0.697	0.191	-0.467	-1.023	-1.775
3.589	3.312	3.186	2.781	2.28	1.753	1.247	0.726	0.208	-0.464	-0.988	-1.744
2.787	2.371	2.235	1.952	1.608	1.257	0.9	0.526	0.14	-0.456	-0.987	-1.718
1.678	1.419	1.433	1.344	1.139	0.906	0.649	0.375	0.076	-0.453	-0.952	-1.684
2.54	1.829	1.565	1.215	0.927	0.682	0.455	0.253	0.019	-0.464	-0.947	-1.677
5.17	3.87	3.267	2.357	1.699	1.158	0.742	0.397	0.058	-0.464	-0.946	-1.671
4.374	3.779	3.439	2.814	2.231	1.654	1.123	0.644	0.151	-0.463	-0.946	-1.638
6.618	4.906	4.205	3.157	2.386	1.72	1.163	0.663	0.165	-0.432	-0.946	-1.636
4.782	4.257	3.992	3.376	2.733	2.073	1.456	0.852	0.255	-0.425	-0.917	-1.611
1.906	1.936	2.101	2.1	1.851	1.5	1.1	0.67	0.206	-0.425	-0.908	-1.596
1.207	1.041	1.094	1.105	0.97	0.803	0.59	0.348	0.079	-0.404	-0.901	-1.573
1.192	0.656	0.701	0.704	0.585	0.471	0.321	0.18	0.004	-0.425	-0.878	-1.556
1.409	0.94	0.816	0.65	0.485	0.359	0.225	0.116	-0.025	-0.425	-0.893	-1.556
2.474	1.661	1.445	1.095	0.789	0.545	0.334	0.158	-0.022	-0.425	-0.908	-1.556
1.858	1.455	1.352	1.157	0.913	0.682	0.447	0.235	-0.002	-0.433	-0.908	-1.543
4.019	2.75	2.291	1.654	1.179	0.805	0.501	0.253	0.003	-0.461	-0.908	-1.521
4.533	3.286	2.793	2.114	1.604	1.146	0.752	0.398	0.04	-0.464	-0.907	-1.516
1.75	1.805	1.954	1.904	1.618	1.247	0.86	0.474	0.065	-0.448	-0.896	-1.516
0.383	0.561	0.662	0.758	0.69	0.583	0.408	0.225	-0.007	-0.425	-0.87	-1.516
2.208	1.468	1.193	0.83	0.567	0.38	0.217	0.101	-0.038	-0.461	-0.868	-1.514
0.77	0.703	0.784	0.797	0.659	0.5	0.329	0.155	-0.038	-0.464	-0.868	-1.484
0.023	0.088	0.163	0.27	0.251	0.217	0.136	0.056	-0.07	-0.464	-0.88	-1.476
0.55	0.238	0.231	0.196	0.112	0.071	0.017	-0.015	-0.076	-0.464	-0.896	-1.476
-0.228	-0.132	-0.011	0.095	0.077	0.068	0.024	-0.014	-0.078	-0.471	-0.907	-1.476
-0.512	-0.227	-0.121	-0.033	-0.05	-0.034	-0.049	-0.038	-0.113	-0.503	-0.907	-1.476
-0.53	-0.174	-0.109	-0.048	-0.068	-0.045	-0.078	-0.038	-0.115	-0.503	-0.907	-1.476
-0.328	-0.184	-0.106	-0.048	-0.068	-0.045	-0.078	-0.038	-0.126	-0.52	-0.907	-1.476
-0.521	-0.211	-0.113	-0.048	-0.068	-0.045	-0.078	-0.038	-0.154	-0.542	-0.934	-1.476
-1.252	-0.397	-0.157	-0.048	-0.068	-0.045	-0.078	-0.039	-0.168	-0.542	-0.947	-1.479
-1.699	-0.696	-0.242	-0.059	-0.068	-0.045	-0.078	-0.068	-0.193	-0.58	-0.947	-1.513
-2.041	-1.069	-0.455	-0.095	-0.076	-0.049	-0.078	-0.077	-0.209	-0.582	-0.964	-1.516
-2.201	-1.19	-0.602	-0.123	-0.1	-0.055	-0.077	-0.076	-0.231	-0.61	-0.987	-1.516
-3.847	-2.13	-1.171	-0.235	-0.131	-0.082	-0.078	-0.077	-0.261	-0.622	-0.987	-1.517
-4.707	-3.398	-2.269	-0.76	-0.298	-0.084	-0.078	-0.079	-0.271	-0.643	-1.012	-1.517
-2.518	-2.046	-1.61	-0.85	-0.396	-0.084	-0.078	-0.112	-0.307	-0.66	-1.026	-1.516
-2.971	-2.304	-1.711	-0.954	-0.51	-0.113	-0.105	-0.134	-0.332	-0.681	-1.031	-1.553
-3.385	-2.695	-2.192	-1.417	-0.898	-0.257	-0.116	-0.186	-0.373	-0.711	-1.066	-1.556
-2.184	-1.989	-1.782	-1.357	-1.013	-0.511	-0.163	-0.272	-0.447	-0.756	-1.089	-1.569
-1.255	-1.223	-1.139	-0.967	-0.852	-0.642	-0.486	-0.501	-0.615	-0.863	-1.164	-1.613
-2.012	-1.653	-1.426	-1.117	-0.972	-0.808	-0.742	-0.753	-0.838	-1.028	-1.285	-1.689
-1.96	-1.795	-1.625	-1.378	-1.247	-1.1	-1.033	-1.025	-1.088	-1.225	-1.44	-1.795
-3.169	-2.623	-2.272	-1.836	-1.627	-1.427	-1.334	-1.302	-1.343	-1.439	-1.616	-1.922
-4.87	-4.082	-3.619	-2.964	-2.567	-2.151	-1.865	-1.695	-1.683	-1.698	-1.814	-2.066
-7.155	-5.959	-5.234	-4.327	-3.699	-3.112	-2.623	-2.3	-2.202	-2.084	-2.112	-2.264
-6.944	-6.325	-5.885	-5.256	-4.718	-4.107	-3.52	-3.071	-2.895	-2.63	-2.545	-2.553
-6.917	-6.304	-5.917	-5.361	-4.963	-4.484	-4.002	-3.617	-3.453	-3.169	-3.02	-2.928
-7.647	-6.977	-6.559	-5.952	-5.513	-5.005	-4.501	-4.096	-3.93	-3.62	-3.444	-3.295
-7.044	-6.737	-6.491	-6.093	-5.771	-5.358	-4.91	-4.535	-4.373	-4.057	-3.855	-3.652
-7.801	-7.36	-6.954	-6.409	-6.043	-5.613	-5.176	-4.837	-4.686	-4.393	-4.2	-3.982
-7.636	-7.302	-7.041	-6.642	-6.337	-5.948	-5.539	-5.195	-5.041	-4.732	-4.525	-4.282
-7.173	-7.012	-6.855	-6.548	-6.329	-6.023	-5.69	-5.401	-5.27	-4.995	-4.804	-4.559
-7.287	-7.018	-6.825	-6.53	-6.316	-6.046	-5.768	-5.516	-5.413	-5.174	-5.006	-4.783
-8.472	-7.814	-7.437	-6.946	-6.639	-6.3	-5.959	-5.689	-5.581	-5.347	-5.181	-4.971
-10.407	-9.506	-8.971	-8.265	-7.73	-7.174	-6.604	-6.176	-5.989	-5.652	-5.435	-5.178
-11.762	-10.955	-10.356	-9.55	-8.881	-8.186	-7.443	-6.88	-6.616	-6.153	-5.843	-5.486
-10.993	-10.5	-10.124	-9.58	-9.128	-8.575	-7.943	-7.433	-7.173	-6.685	-6.32	-5.869
-12.883	-12.075	-11.527	-10.692	-10.045	-9.311	-8.522	-7.912	-7.618	-7.092	-6.704	-6.227
-10.895	-10.757	-10.597	-10.256	-9.896	-9.428	-8.835	-8.328	-8.069	-7.555	-7.141	-6.604
-10.556	-10.221	-10.009	-9.663	-9.374	-9.046	-8.625	-8.264	-8.09	-7.691	-7.36	-6.883
-10.944	-10.458	-10.179	-9.766	-9.438	-9.057	-8.633	-8.272	-8.112	-7.751	-7.466	-7.05
-11.8	-11.062	-10.652	-10.112	-9.692	-9.265	-8.783	-8.405	-8.223	-7.86	-7.58	-7.186
-12.056	-11.522	-11.162	-10.615	-10.194	-9.708	-9.152	-8.717	-8.506	-8.092	-7.778	-7.357
-12.12	-11.652	-11.345	-10.84	-10.439	-9.971	-9.431	-8.995	-8.784	-8.356	-8.022	-7.575
-12.807	-12.131	-11.713	-11.118	-10.692	-10.212	-9.661	-9.228	-9.015	-8.587	-8.25	-7.786
-15.373	-14.05	-13.32	-12.358	-11.765	-11.022	-10.264	-9.679	-9.402	-8.898	-8.519	-8.023
-17.214	-15.996	-15.273	-14.228	-13.358	-12.418	-11.366	-10.564	-10.172	-9.484	-8.978	-8.351
-15.953	-15.256	-14.84	-14.155	-13.535	-12.822	-11.951	-11.221	-10.844	-10.126	-9.558	-8.813
-17.112	-16.219	-15.669	-14.814	-14.07	-13.285	-12.34	-11.6	-11.228	-10.525	-9.969	-9.213
-15.395	-14.892	-14.615	-14.133	-13.672	-13.142	-12.447	-11.853	-11.535	-10.897	-10.349	-9.587
-14.898	-14.595	-14.383	-13.974	-13.538	-13.033	-12.391	-11.858	-11.58	-11.013	-10.533	-9.836
-14.837	-14.295	-13.988	-13.533	-13.137	-12.718	-12.198	-11.767	-11.545	-11.06	-10.64	-10.012
-13.719	-13.643	-13.546	-13.287	-12.997	-12.644	-12.172	-11.77	-11.565	-11.103	-10.709	-10.126
-12.82	-12.733	-12.675	-12.474	-12.306	-12.11	-11.797	-11.522	-11.384	-11.037	-10.713	-10.207
-12.546	-12.402	-12.3	-12.089	-11.929	-11.765	-11.502	-11.282	-11.172	-10.892	-10.641	-10.215
-12.92	-12.584	-12.411	-12.114	-11.896	-11.692	-11.399	-11.151	-11.051	-10.792	-10.566	-10.168
-13.538	-13.176	-12.941	-12.551	-12.248	-11.938	-11.546	-11.244	-11.1	-10.805	-10.556	-10.172
-13.725	-13.32	-13.061	-12.675	-12.371	-12.071	-11.663	-11.353	-11.209	-10.889	-10.633	-10.24
-14.157	-13.695	-13.401	-12.961	-12.627	-12.276	-11.841	-11.505	-11.337	-10.996	-10.725	-10.314
-15.58	-15.019	-14.494	-13.774	-13.307	-12.796	-12.219	-11.779	-11.575	-11.169	-10.864	-10.428
-17.818	-16.809	-16.045	-15.012	-14.444	-13.692	-12.89	-12.29	-12.012	-11.494	-11.112	-10.603
-18.692	-18.047	-17.427	-16.431	-15.815	-14.917	-13.896	-13.109	-12.735	-12.05	-11.544	-10.904
-16.963	-16.691	-16.428	-15.922	-15.462	-14.887	-14.128	-13.503	-13.165	-12.523	-11.992	-11.274
